sample_no	letter	author	authenticity	particle	part_of_speech	position_from_start	position_from_end	left_neighbor	left_neighbor_pos	right_neighbor	right_neighbor_pos	pip	pip_position	fip	fip_position	sentence
41	79	Paul	pP	καί	conjunction	5	47	ἁγιάζων	verb	οἱ	article	null	0	πάντες·	10	ὅ τε γὰρ ἁγιάζων καὶ οἱ ἁγιαζόμενοι ἐξ ἑνὸς πάντες· δι’ ἣν αἰτίαν οὐκ ἐπαισχύνεται ἀδελφοὺς αὐτοὺς καλεῖν, λέγων· Ἀπαγγελῶ τὸ ὄνομά σου τοῖς ἀδελφοῖς μου, ἐν μέσῳ ἐκκλησίας ὑμνήσω σε· καὶ πάλιν· Ἐγὼ ἔσομαι πεποιθὼς ἐπ’ αὐτῷ· καὶ πάλιν· Ἰδοὺ ἐγὼ καὶ τὰ παιδία ἅ μοι ἔδωκεν ὁ θεός.
42	79	Paul	pP	καί	conjunction	32	20	σε·	personal pronoun	πάλιν·	adverb	σε·	31	πάλιν·	33	ὅ τε γὰρ ἁγιάζων καὶ οἱ ἁγιαζόμενοι ἐξ ἑνὸς πάντες· δι’ ἣν αἰτίαν οὐκ ἐπαισχύνεται ἀδελφοὺς αὐτοὺς καλεῖν, λέγων· Ἀπαγγελῶ τὸ ὄνομά σου τοῖς ἀδελφοῖς μου, ἐν μέσῳ ἐκκλησίας ὑμνήσω σε· καὶ πάλιν· Ἐγὼ ἔσομαι πεποιθὼς ἐπ’ αὐτῷ· καὶ πάλιν· Ἰδοὺ ἐγὼ καὶ τὰ παιδία ἅ μοι ἔδωκεν ὁ θεός.
43	79	Paul	pP	καί	conjunction	39	13	αὐτῷ·	personal pronoun	πάλιν·	adverb	αὐτῷ·	38	πάλιν·	40	ὅ τε γὰρ ἁγιάζων καὶ οἱ ἁγιαζόμενοι ἐξ ἑνὸς πάντες· δι’ ἣν αἰτίαν οὐκ ἐπαισχύνεται ἀδελφοὺς αὐτοὺς καλεῖν, λέγων· Ἀπαγγελῶ τὸ ὄνομά σου τοῖς ἀδελφοῖς μου, ἐν μέσῳ ἐκκλησίας ὑμνήσω σε· καὶ πάλιν· Ἐγὼ ἔσομαι πεποιθὼς ἐπ’ αὐτῷ· καὶ πάλιν· Ἰδοὺ ἐγὼ καὶ τὰ παιδία ἅ μοι ἔδωκεν ὁ θεός.
44	79	Paul	pP	καί	conjunction	43	9	ἐγὼ	personal pronoun	τὰ	article	πάλιν·	40	null	0	ὅ τε γὰρ ἁγιάζων καὶ οἱ ἁγιαζόμενοι ἐξ ἑνὸς πάντες· δι’ ἣν αἰτίαν οὐκ ἐπαισχύνεται ἀδελφοὺς αὐτοὺς καλεῖν, λέγων· Ἀπαγγελῶ τὸ ὄνομά σου τοῖς ἀδελφοῖς μου, ἐν μέσῳ ἐκκλησίας ὑμνήσω σε· καὶ πάλιν· Ἐγὼ ἔσομαι πεποιθὼς ἐπ’ αὐτῷ· καὶ πάλιν· Ἰδοὺ ἐγὼ καὶ τὰ παιδία ἅ μοι ἔδωκεν ὁ θεός.
45	79	Paul	pP	οὖν	conjunction	2	42	Ἐπεὶ	conjunction	τὰ	article	null	0	σαρκός⸃,	8	Ἐπεὶ οὖν τὰ παιδία κεκοινώνηκεν ⸂αἵματος καὶ σαρκός⸃, καὶ αὐτὸς παραπλησίως μετέσχεν τῶν αὐτῶν, ἵνα διὰ τοῦ θανάτου καταργήσῃ τὸν τὸ κράτος ἔχοντα τοῦ θανάτου, τοῦτ’ ἔστι τὸν διάβολον, καὶ ἀπαλλάξῃ τούτους, ὅσοι φόβῳ θανάτου διὰ παντὸς τοῦ ζῆν ἔνοχοι ἦσαν δουλείας.
46	79	Paul	pP	καί	conjunction	7	37	⸂αἵματος	noun	σαρκός⸃,	noun	null	0	σαρκός⸃,	8	Ἐπεὶ οὖν τὰ παιδία κεκοινώνηκεν ⸂αἵματος καὶ σαρκός⸃, καὶ αὐτὸς παραπλησίως μετέσχεν τῶν αὐτῶν, ἵνα διὰ τοῦ θανάτου καταργήσῃ τὸν τὸ κράτος ἔχοντα τοῦ θανάτου, τοῦτ’ ἔστι τὸν διάβολον, καὶ ἀπαλλάξῃ τούτους, ὅσοι φόβῳ θανάτου διὰ παντὸς τοῦ ζῆν ἔνοχοι ἦσαν δουλείας.
47	79	Paul	pP	καί	conjunction	30	14	διάβολον,	adjective	ἀπαλλάξῃ	verb	διάβολον,	29	τούτους,	32	Ἐπεὶ οὖν τὰ παιδία κεκοινώνηκεν ⸂αἵματος καὶ σαρκός⸃, καὶ αὐτὸς παραπλησίως μετέσχεν τῶν αὐτῶν, ἵνα διὰ τοῦ θανάτου καταργήσῃ τὸν τὸ κράτος ἔχοντα τοῦ θανάτου, τοῦτ’ ἔστι τὸν διάβολον, καὶ ἀπαλλάξῃ τούτους, ὅσοι φόβῳ θανάτου διὰ παντὸς τοῦ ζῆν ἔνοχοι ἦσαν δουλείας.
48	79	Paul	pP	γάρ	conjunction	2	9	οὐ	adverb	δήπου	exclamation	null	0	ἐπιλαμβάνεται,	5	οὐ γὰρ δήπου ἀγγέλων ἐπιλαμβάνεται, ἀλλὰ σπέρματος Ἀβραὰμ ἐπιλαμβάνεται.
49	79	Paul	pP	ἀλλά	conjunction	6	5	ἐπιλαμβάνεται,	verb	σπέρματος	noun	ἐπιλαμβάνεται,	5	null	0	οὐ γὰρ δήπου ἀγγέλων ἐπιλαμβάνεται, ἀλλὰ σπέρματος Ἀβραὰμ ἐπιλαμβάνεται.
50	79	Paul	pP	καί	conjunction	11	25	γένηται	verb	πιστὸς	adjective	ὁμοιωθῆναι,	7	θεόν,	17	ὅθεν ὤφειλεν κατὰ πάντα τοῖς ἀδελφοῖς ὁμοιωθῆναι, ἵνα ἐλεήμων γένηται καὶ πιστὸς ἀρχιερεὺς τὰ πρὸς τὸν θεόν, εἰς τὸ ἱλάσκεσθαι τὰς ἁμαρτίας τοῦ λαοῦ· ἐν ᾧ γὰρ πέπονθεν αὐτὸς πειρασθείς, δύναται τοῖς πειραζομένοις βοηθῆσαι.
51	79	Paul	pP	γάρ	conjunction	27	9	ᾧ	relative pronoun	πέπονθεν	verb	λαοῦ·	24	πειρασθείς,	30	ὅθεν ὤφειλεν κατὰ πάντα τοῖς ἀδελφοῖς ὁμοιωθῆναι, ἵνα ἐλεήμων γένηται καὶ πιστὸς ἀρχιερεὺς τὰ πρὸς τὸν θεόν, εἰς τὸ ἱλάσκεσθαι τὰς ἁμαρτίας τοῦ λαοῦ· ἐν ᾧ γὰρ πέπονθεν αὐτὸς πειρασθείς, δύναται τοῖς πειραζομένοις βοηθῆσαι.
52	79	Paul	pP	καί	conjunction	10	19	ἀπόστολον	noun	ἀρχιερέα	noun	μέτοχοι,	6	⸀Ἰησοῦν,	15	Ὅθεν, ἀδελφοὶ ἅγιοι, κλήσεως ἐπουρανίου μέτοχοι, κατανοήσατε τὸν ἀπόστολον καὶ ἀρχιερέα τῆς ὁμολογίας ἡμῶν ⸀Ἰησοῦν, πιστὸν ὄντα τῷ ποιήσαντι αὐτὸν ὡς καὶ Μωϋσῆς ⸀ἐν τῷ οἴκῳ αὐτοῦ.
53	79	Paul	pP	γάρ	conjunction	2	28	πλείονος	adjective	⸂οὗτος	demonstrative	null	0	αὐτόν·	17	πλείονος γὰρ ⸂οὗτος δόξης⸃ παρὰ Μωϋσῆν ἠξίωται καθ’ ὅσον πλείονα τιμὴν ἔχει τοῦ οἴκου ὁ κατασκευάσας αὐτόν· πᾶς γὰρ οἶκος κατασκευάζεται ὑπό τινος, ὁ ⸀δὲ πάντα κατασκευάσας θεός.
54	79	Paul	pP	γάρ	conjunction	19	11	πᾶς	adjective	οἶκος	noun	αὐτόν·	17	τινος,	23	πλείονος γὰρ ⸂οὗτος δόξης⸃ παρὰ Μωϋσῆν ἠξίωται καθ’ ὅσον πλείονα τιμὴν ἔχει τοῦ οἴκου ὁ κατασκευάσας αὐτόν· πᾶς γὰρ οἶκος κατασκευάζεται ὑπό τινος, ὁ ⸀δὲ πάντα κατασκευάσας θεός.
55	79	Paul	pP	δέ	conjunction	25	5	ὁ	article	πάντα	adjective	τινος,	23	null	0	πλείονος γὰρ ⸂οὗτος δόξης⸃ παρὰ Μωϋσῆν ἠξίωται καθ’ ὅσον πλείονα τιμὴν ἔχει τοῦ οἴκου ὁ κατασκευάσας αὐτόν· πᾶς γὰρ οἶκος κατασκευάζεται ὑπό τινος, ὁ ⸀δὲ πάντα κατασκευάσας θεός.
56	79	Paul	pP	καί	conjunction	1	37	ὁ	article	Μωϋσῆς	noun	null	0	λαληθησομένων,	15	καὶ Μωϋσῆς μὲν πιστὸς ἐν ὅλῳ τῷ οἴκῳ αὐτοῦ ὡς θεράπων εἰς μαρτύριον τῶν λαληθησομένων, Χριστὸς δὲ ὡς υἱὸς ἐπὶ τὸν οἶκον αὐτοῦ· ⸀ὅς οἶκός ἐσμεν ἡμεῖς, ⸀ἐὰν τὴν παρρησίαν καὶ τὸ καύχημα τῆς ⸀ἐλπίδος κατάσχωμεν.
57	79	Paul	pP	μέν	conjunction	3	35	Μωϋσῆς	noun	πιστὸς	adjective	null	0	λαληθησομένων,	15	καὶ Μωϋσῆς μὲν πιστὸς ἐν ὅλῳ τῷ οἴκῳ αὐτοῦ ὡς θεράπων εἰς μαρτύριον τῶν λαληθησομένων, Χριστὸς δὲ ὡς υἱὸς ἐπὶ τὸν οἶκον αὐτοῦ· ⸀ὅς οἶκός ἐσμεν ἡμεῖς, ⸀ἐὰν τὴν παρρησίαν καὶ τὸ καύχημα τῆς ⸀ἐλπίδος κατάσχωμεν.
58	79	Paul	pP	δέ	conjunction	17	21	Χριστὸς	noun	ὡς	conjunction	λαληθησομένων,	15	αὐτοῦ·	23	καὶ Μωϋσῆς μὲν πιστὸς ἐν ὅλῳ τῷ οἴκῳ αὐτοῦ ὡς θεράπων εἰς μαρτύριον τῶν λαληθησομένων, Χριστὸς δὲ ὡς υἱὸς ἐπὶ τὸν οἶκον αὐτοῦ· ⸀ὅς οἶκός ἐσμεν ἡμεῖς, ⸀ἐὰν τὴν παρρησίαν καὶ τὸ καύχημα τῆς ⸀ἐλπίδος κατάσχωμεν.
59	79	Paul	pP	καί	conjunction	31	7	παρρησίαν	noun	τὸ	article	ἡμεῖς,	27	null	0	καὶ Μωϋσῆς μὲν πιστὸς ἐν ὅλῳ τῷ οἴκῳ αὐτοῦ ὡς θεράπων εἰς μαρτύριον τῶν λαληθησομένων, Χριστὸς δὲ ὡς υἱὸς ἐπὶ τὸν οἶκον αὐτοῦ· ⸀ὅς οἶκός ἐσμεν ἡμεῖς, ⸀ἐὰν τὴν παρρησίαν καὶ τὸ καύχημα τῆς ⸀ἐλπίδος κατάσχωμεν.
60	79	Paul	pP	καί	conjunction	38	38	δοκιμασίᾳ⸃	noun	εἶδον	verb	ἐρήμῳ,	30	ἔτη·	44	Διό, καθὼς λέγει τὸ πνεῦμα τὸ ἅγιον· Σήμερον ἐὰν τῆς φωνῆς αὐτοῦ ἀκούσητε, μὴ σκληρύνητε τὰς καρδίας ὑμῶν ὡς ἐν τῷ παραπικρασμῷ, κατὰ τὴν ἡμέραν τοῦ πειρασμοῦ ἐν τῇ ἐρήμῳ, οὗ ⸀ἐπείρασαν οἱ πατέρες ὑμῶν ⸂ἐν δοκιμασίᾳ⸃ καὶ εἶδον τὰ ἔργα μου τεσσεράκοντα ἔτη· διὸ προσώχθισα τῇ γενεᾷ ⸀ταύτῃ καὶ εἶπον· Ἀεὶ πλανῶνται τῇ καρδίᾳ· αὐτοὶ δὲ οὐκ ἔγνωσαν τὰς ὁδούς μου· ὡς ὤμοσα ἐν τῇ ὀργῇ μου· Εἰ εἰσελεύσονται εἰς τὴν κατάπαυσίν μου.
61	79	Paul	pP	καί	conjunction	50	26	⸀ταύτῃ	demonstrative	εἶπον·	verb	ἔτη·	44	εἶπον·	51	Διό, καθὼς λέγει τὸ πνεῦμα τὸ ἅγιον· Σήμερον ἐὰν τῆς φωνῆς αὐτοῦ ἀκούσητε, μὴ σκληρύνητε τὰς καρδίας ὑμῶν ὡς ἐν τῷ παραπικρασμῷ, κατὰ τὴν ἡμέραν τοῦ πειρασμοῦ ἐν τῇ ἐρήμῳ, οὗ ⸀ἐπείρασαν οἱ πατέρες ὑμῶν ⸂ἐν δοκιμασίᾳ⸃ καὶ εἶδον τὰ ἔργα μου τεσσεράκοντα ἔτη· διὸ προσώχθισα τῇ γενεᾷ ⸀ταύτῃ καὶ εἶπον· Ἀεὶ πλανῶνται τῇ καρδίᾳ· αὐτοὶ δὲ οὐκ ἔγνωσαν τὰς ὁδούς μου· ὡς ὤμοσα ἐν τῇ ὀργῇ μου· Εἰ εἰσελεύσονται εἰς τὴν κατάπαυσίν μου.
62	79	Paul	pP	δέ	conjunction	57	19	αὐτοὶ	personal pronoun	οὐκ	adverb	καρδίᾳ·	55	μου·	62	Διό, καθὼς λέγει τὸ πνεῦμα τὸ ἅγιον· Σήμερον ἐὰν τῆς φωνῆς αὐτοῦ ἀκούσητε, μὴ σκληρύνητε τὰς καρδίας ὑμῶν ὡς ἐν τῷ παραπικρασμῷ, κατὰ τὴν ἡμέραν τοῦ πειρασμοῦ ἐν τῇ ἐρήμῳ, οὗ ⸀ἐπείρασαν οἱ πατέρες ὑμῶν ⸂ἐν δοκιμασίᾳ⸃ καὶ εἶδον τὰ ἔργα μου τεσσεράκοντα ἔτη· διὸ προσώχθισα τῇ γενεᾷ ⸀ταύτῃ καὶ εἶπον· Ἀεὶ πλανῶνται τῇ καρδίᾳ· αὐτοὶ δὲ οὐκ ἔγνωσαν τὰς ὁδούς μου· ὡς ὤμοσα ἐν τῇ ὀργῇ μου· Εἰ εἰσελεύσονται εἰς τὴν κατάπαυσίν μου.
63	79	Paul	pP	ἀλλά	conjunction	17	35	ζῶντος,	verb	παρακαλεῖτε	verb	ζῶντος,	16	ἡμέραν,	22	βλέπετε, ἀδελφοί, μήποτε ἔσται ἔν τινι ὑμῶν καρδία πονηρὰ ἀπιστίας ἐν τῷ ἀποστῆναι ἀπὸ θεοῦ ζῶντος, ἀλλὰ παρακαλεῖτε ἑαυτοὺς καθ’ ἑκάστην ἡμέραν, ἄχρις οὗ τὸ Σήμερον καλεῖται, ἵνα μὴ σκληρυνθῇ ⸂τις ἐξ ὑμῶν⸃ ἀπάτῃ τῆς ἁμαρτίας· μέτοχοι γὰρ ⸂τοῦ Χριστοῦ γεγόναμεν⸃, ἐάνπερ τὴν ἀρχὴν τῆς ὑποστάσεως μέχρι τέλους βεβαίαν κατάσχωμεν.
64	79	Paul	pP	γάρ	conjunction	38	14	μέτοχοι	adjective	⸂τοῦ	article	ἁμαρτίας·	36	γεγόναμεν⸃,	41	βλέπετε, ἀδελφοί, μήποτε ἔσται ἔν τινι ὑμῶν καρδία πονηρὰ ἀπιστίας ἐν τῷ ἀποστῆναι ἀπὸ θεοῦ ζῶντος, ἀλλὰ παρακαλεῖτε ἑαυτοὺς καθ’ ἑκάστην ἡμέραν, ἄχρις οὗ τὸ Σήμερον καλεῖται, ἵνα μὴ σκληρυνθῇ ⸂τις ἐξ ὑμῶν⸃ ἀπάτῃ τῆς ἁμαρτίας· μέτοχοι γὰρ ⸂τοῦ Χριστοῦ γεγόναμεν⸃, ἐάνπερ τὴν ἀρχὴν τῆς ὑποστάσεως μέχρι τέλους βεβαίαν κατάσχωμεν.
65	79	Paul	pP	γάρ	conjunction	2	4	τίνες	interrogative	ἀκούσαντες	verb	null	0	null	0	τίνες γὰρ ἀκούσαντες παρεπίκραναν;
66	79	Paul	pP	ἀλλά	conjunction	1	10	τίνες	interrogative	οὐ	exclamation	null	0	null	0	ἀλλ’ οὐ πάντες οἱ ἐξελθόντες ἐξ Αἰγύπτου διὰ Μωϋσέως;
67	79	Paul	pP	δέ	conjunction	2	5	τίσιν	interrogative	προσώχθισεν	verb	null	0	null	0	τίσιν δὲ προσώχθισεν τεσσεράκοντα ἔτη;
68	79	Paul	pP	δέ	conjunction	2	13	τίσιν	interrogative	ὤμοσεν	verb	null	0	null	0	τίσιν δὲ ὤμοσεν μὴ εἰσελεύσεσθαι εἰς τὴν κατάπαυσιν αὐτοῦ εἰ μὴ τοῖς ἀπειθήσασιν;
69	79	Paul	pP	καί	conjunction	1	9	τίσιν	interrogative	βλέπομεν	verb	null	0	null	0	καὶ βλέπομεν ὅτι οὐκ ἠδυνήθησαν εἰσελθεῖν δι’ ἀπιστίαν.
70	79	Paul	pP	οὖν	conjunction	2	35	Φοβηθῶμεν	verb	μήποτε	conjunction	null	0	ὑστερηκέναι·	15	Φοβηθῶμεν οὖν μήποτε καταλειπομένης ἐπαγγελίας εἰσελθεῖν εἰς τὴν κατάπαυσιν αὐτοῦ δοκῇ τις ἐξ ὑμῶν ὑστερηκέναι· καὶ γάρ ἐσμεν εὐηγγελισμένοι καθάπερ κἀκεῖνοι, ἀλλ’ οὐκ ὠφέλησεν ὁ λόγος τῆς ἀκοῆς ἐκείνους, μὴ ⸀συγκεκερασμένους τῇ πίστει τοῖς ἀκούσασιν.
71	79	Paul	pP	γάρ	conjunction	17	20	καὶ	adverb	ἐσμεν	verb	ὑστερηκέναι·	15	κἀκεῖνοι,	21	Φοβηθῶμεν οὖν μήποτε καταλειπομένης ἐπαγγελίας εἰσελθεῖν εἰς τὴν κατάπαυσιν αὐτοῦ δοκῇ τις ἐξ ὑμῶν ὑστερηκέναι· καὶ γάρ ἐσμεν εὐηγγελισμένοι καθάπερ κἀκεῖνοι, ἀλλ’ οὐκ ὠφέλησεν ὁ λόγος τῆς ἀκοῆς ἐκείνους, μὴ ⸀συγκεκερασμένους τῇ πίστει τοῖς ἀκούσασιν.
72	79	Paul	pP	ἀλλά	conjunction	22	15	κἀκεῖνοι,	demonstrative	οὐκ	adverb	κἀκεῖνοι,	21	ἐκείνους,	29	Φοβηθῶμεν οὖν μήποτε καταλειπομένης ἐπαγγελίας εἰσελθεῖν εἰς τὴν κατάπαυσιν αὐτοῦ δοκῇ τις ἐξ ὑμῶν ὑστερηκέναι· καὶ γάρ ἐσμεν εὐηγγελισμένοι καθάπερ κἀκεῖνοι, ἀλλ’ οὐκ ὠφέλησεν ὁ λόγος τῆς ἀκοῆς ἐκείνους, μὴ ⸀συγκεκερασμένους τῇ πίστει τοῖς ἀκούσασιν.
73	79	Paul	pP	γάρ	conjunction	2	58	εἰσερχόμεθα	verb	⸀εἰς	preposition	null	0	πιστεύσαντες,	6	εἰσερχόμεθα γὰρ ⸀εἰς κατάπαυσιν οἱ πιστεύσαντες, καθὼς εἴρηκεν· Ὡς ὤμοσα ἐν τῇ ὀργῇ μου, Εἰ εἰσελεύσονται εἰς τὴν κατάπαυσίν μου, καίτοι τῶν ἔργων ἀπὸ καταβολῆς κόσμου γενηθέντων, εἴρηκεν γάρ που περὶ τῆς ἑβδόμης οὕτως· Καὶ κατέπαυσεν ὁ θεὸς ἐν τῇ ἡμέρᾳ τῇ ἑβδόμῃ ἀπὸ πάντων τῶν ἔργων αὐτοῦ, καὶ ἐν τούτῳ πάλιν· Εἰ εἰσελεύσονται εἰς τὴν κατάπαυσίν μου.
